tiempo;VA;VB;VC
0.0147625;252.45;-317.758;59.6622
0.014775;254.921;-317.176;57.8528
0.0147875;257.963;-316.494;56.3575
0.0148;260.396;-315.32;55.0397
0.0148125;262.602;-314.779;53.4693
0.014825;264.892;-313.395;52.65
0.0148375;266.917;-312.171;52.3973
0.01485;268.362;-311.379;51.4278
0.0148625;268.837;-311.018;50.6699
0.014875;269.807;-310.937;49.7071
0.0148875;270.453;-310.235;49.6389
0.0149;271.432;-310.195;49.1746
0.0149125;271.717;-310.035;48.5532
0.014925;271.908;-309.975;47.9455
0.0149375;272.326;-309.323;47.2013
0.01495;272.392;-308.891;46.9896
0.0149625;272.421;-308.671;45.8903
0.014975;271.546;-308.801;45.1256
0.0149875;271.043;-309.142;43.9171
0.015;270.529;-308.861;43.1524
0.0150125;270.225;-308.992;42.2442
0.015025;269.712;-309.373;40.4963
0.0150375;269.36;-309.794;39.1853
0.01505;269.436;-309.714;37.731
0.0150625;269.607;-309.764;36.4132
0.015075;270.035;-309.283;34.836
0.0150875;269.93;-309.082;33.2929
0.0151;269.959;-309.102;31.1899
0.0151125;270.063;-308.681;29.5307
0.015125;270.681;-308.139;28.1583
0.0151375;271.613;-307.317;26.7654
0.01515;272.563;-306.976;25.2428
0.0151625;273.305;-306.615;23.1193
0.015175;274.056;-306.675;21.2757
0.0151875;275.909;-305.762;19.719
0.0152;277.516;-304.188;18.8382
0.0152125;279.008;-303.225;16.94
0.015225;280.292;-302.152;15.1648
0.0152375;281.67;-300.757;14.0177
0.01525;283.599;-299.163;12.7614
0.0152625;284.807;-297.929;11.4709
0.015275;286.156;-297.167;9.58638
0.0152875;287.307;-296.224;8.37784
0.0153;288.628;-295.151;7.28537
0.0153125;290.016;-294.098;6.10415
0.015325;290.71;-292.694;4.8205
0.0153375;291.717;-291.831;3.30471
0.01535;292.392;-290.668;1.94595
0.0153625;293.2;-289.594;0.696446
0.015375;294.084;-288.752;-0.546232
0.0153875;294.569;-287.619;-1.84353
0.0154;295.339;-286.907;-3.02476
0.0154125;295.824;-286.154;-4.32206
0.015425;296.546;-285.823;-5.49646
0.0154375;297.145;-285.442;-6.45237
0.01545;297.535;-285.101;-7.39462
0.0154625;297.972;-285.001;-8.45977
0.015475;297.915;-284.77;-9.57272
0.0154875;297.829;-284.8;-10.8632
0.0155;297.763;-284.71;-12.0308
0.0155125;297.867;-284.229;-12.8569
0.015525;297.886;-283.858;-13.9631
0.0155375;297.905;-283.567;-15.2809
0.01555;298.2;-283.035;-16.4621
0.0155625;298.466;-282.544;-17.657
0.015575;298.362;-282.453;-19.2206
0.0155875;298.438;-282.413;-20.5861
0.0156;298.675;-281.4;-21.3167
0.0156125;298.856;-280.488;-22.2385
0.015625;299.246;-279.685;-23.3173
0.0156375;299.54;-278.582;-24.0888
0.01565;300.31;-277.268;-24.8877
0.0156625;300.643;-276.165;-26.0963
0.015675;300.633;-275.754;-27.933
0.0156875;300.966;-274.951;-29.3258
0.0157;301.565;-274.119;-30.2066
0.0157125;302.449;-272.985;-31.1489
0.015725;302.896;-272.203;-32.4121
0.0157375;303.495;-271.682;-34.0166
0.01575;304.189;-270.729;-35.1364
0.0157625;304.873;-270.107;-36.2493
0.015775;305.51;-269.345;-37.3555
0.0157875;305.871;-268.462;-38.3797
0.0158;306.242;-267.499;-39.4994
0.0158125;306.736;-266.386;-40.5919
0.015825;307.43;-265.303;-41.5683
0.0158375;307.877;-264.37;-42.5788
0.01585;308.333;-263.828;-43.8761
0.0158625;308.78;-262.956;-44.7569
0.015875;309.055;-261.943;-45.6787
0.0158875;309.227;-261.151;-46.6414
0.0159;309.208;-260.338;-47.413
0.0159125;309.341;-259.476;-47.9592
0.015925;309.217;-258.553;-48.8468
0.0159375;309.103;-258.132;-50.11
0.01595;309.217;-257.249;-50.9362
0.0159625;309.322;-256.306;-51.8784
0.015975;309.293;-255.765;-52.9436
0.0159875;309.132;-255.123;-54.1248
0.016;309.084;-254.441;-54.9237
0.0160125;309.112;-253.077;-55.3675
0.016025;308.989;-252.034;-56.0298
0.0160375;308.865;-250.991;-56.8082
0.01605;308.761;-249.747;-57.4295
0.0160625;308.618;-248.945;-58.4878
0.016075;308.656;-248.102;-59.7169
0.0160875;308.476;-247.34;-60.7137
0.0161;308.609;-246.698;-62.2159
0.0161125;308.761;-245.645;-63.2878
0.016125;309.046;-244.351;-64.3462
0.0161375;309.407;-243.208;-65.5069
0.01615;309.36;-242.154;-66.654
0.0161625;309.635;-241.503;-67.9103
0.016175;309.844;-240.56;-68.8253
0.0161875;310.13;-239.948;-69.9246
0.0162;310.434;-239.246;-71.1468
0.0162125;310.795;-238.223;-72.2461
0.016225;311.365;-236.999;-73.0108
0.0162375;311.356;-235.515;-74.2398
0.01625;311.232;-235.114;-75.8239
0.0162625;311.384;-233.609;-76.5476
0.016275;311.441;-232.155;-77.2373
0.0162875;311.47;-231.152;-78.4731
0.0163;311.308;-229.778;-79.2515
0.0163125;311.615;-228.968;-80.2157
0.016325;311.742;-227.898;-81.1374
0.0163375;311.507;-227.682;-82.5898
0.01635;311.576;-227.172;-84.2656
0.0163625;311.448;-226.27;-85.327
0.016375;311.929;-225.725;-86.8166
0.0163875;312.086;-224.544;-87.5521
0.0164;312.399;-223.566;-88.4831
