tiempo;Voltage_L1;Voltage_L2;Voltage_L3;Voltage_N;Current_L1;Current_L2;Current_L3;Current_N
0.0039625;-170.917;328.384;-158.656;171.01;-34.1288;150.18;-129.221;11.2504
0.003975;-171.653;328.124;-159.137;171.203;-36.0841;149.619;-126.39;10.9022
0.0039875;-172.04;327.663;-159.063;171.639;-38.1994;149.093;-123.425;10.3968
0.004;-171.594;327.693;-158.758;171.977;-40.6026;148.607;-120.282;9.94527
0.0040125;-171.604;327.773;-158.509;171.852;-43.2418;148.156;-116.785;9.6268
0.004025;-171.885;326.861;-158.317;170.933;-46.0208;147.806;-113.338;9.11662
0.0040375;-171.624;326.711;-157.65;170.865;-49.1118;147.475;-109.85;8.62523
0.00405;-171.711;327.131;-155.853;171.629;-52.3268;147.124;-106.276;8.5016
0.0040625;-171.653;327.212;-155.096;171.697;-55.7456;146.804;-102.673;8.47265
0.004075;-172.388;327.252;-154.18;171.997;-59.3085;146.468;-98.9742;8.49769
0.0040875;-173.723;327.452;-152.157;172.258;-62.7233;146.063;-95.5277;8.65888
0.0041;-175.262;327.803;-148.958;173.39;-66.1302;145.607;-92.3383;9.03055
0.0041125;-178.058;328.174;-143.928;175.867;-69.1892;145.121;-89.7087;9.78329
0.004125;-181.155;327.753;-139.243;178.566;-71.8323;144.67;-87.6895;10.752
0.0041375;-184.997;326.62;-133.993;182.242;-74.0436;144.405;-86.3219;11.7614
0.00415;-188.587;325.217;-129.059;185.87;-75.7431;144.38;-85.6886;12.7888
0.0041625;-191.625;324.075;-124.419;189.895;-77.1306;144.555;-85.5785;13.7544
0.004175;-194.644;323.734;-119.141;194.055;-78.1503;144.855;-86.1108;14.9852
0.0041875;-197.741;323.574;-114.586;197.199;-78.85;145.191;-87.2397;16.4469
0.0042;-201.398;323.514;-109.477;201.147;-79.102;145.542;-88.9836;18.011
0.0042125;-205.53;323.223;-104.469;205.2;-78.818;145.962;-91.3103;19.7786
0.004225;-210.407;322.551;-99.6654;208.964;-77.8704;146.408;-94.33;21.4054
0.0042375;-214.849;321.539;-94.9746;213.898;-76.2709;146.994;-97.9646;22.8945
0.00425;-219.455;320.176;-91.5949;219.006;-74.1676;147.791;-101.852;24.1973
0.0042625;-223.529;318.663;-89.5265;222.712;-71.5285;148.747;-106.032;24.9696
0.004275;-226.277;317.701;-87.9327;225.962;-68.6054;149.844;-110.342;25.3773
0.0042875;-228.473;317.23;-86.6781;229.058;-65.5624;151.001;-114.6;25.6394
0.0043;-230.554;316.599;-86.4407;231.931;-62.4234;152.238;-118.68;25.5783
0.0043125;-232.876;316.037;-86.6894;234.157;-59.1765;153.535;-122.452;25.1143
0.004325;-234.811;315.406;-87.2771;235.318;-55.8576;154.833;-126.032;24.2442
0.0043375;-236.36;315.155;-87.7688;236.614;-52.5027;156.125;-129.35;22.9829
0.00435;-237.531;315.366;-88.334;238.201;-49.1598;157.347;-132.264;21.522
0.0043625;-238.566;315.526;-89.6621;239.739;-45.9209;158.504;-134.76;19.8232
0.004375;-239.379;315.586;-91.4537;240.329;-42.8259;159.601;-136.683;17.8522
0.0043875;-239.379;315.466;-93.053;239.662;-39.9348;160.623;-138.166;15.5783
0.0044;-238.489;316.238;-94.2286;239.197;-37.4477;161.529;-139.271;13.2794
0.0044125;-237.714;316.909;-95.6019;238.52;-35.3484;162.321;-139.767;11.1354
0.004425;-236.873;317.07;-97.6986;236.953;-33.6409;163.037;-139.79;8.79424
0.0044375;-235.653;317.841;-99.3658;236.063;-32.4133;163.608;-139.285;6.44916
0.00445;-234.066;319.074;-100.423;234.737;-31.6576;163.968;-138.308;4.36934
0.0044625;-232.354;320.537;-101.513;232.87;-31.4017;164.119;-136.894;2.49766
0.004475;-231.115;321.82;-102.107;231.574;-31.5576;164.029;-135.086;0.924104
0.0044875;-230.186;322.772;-102.604;230.267;-32.0854;163.748;-132.994;-0.389673
0.0045;-229.247;323.564;-102.237;229.106;-32.9851;163.307;-130.694;-1.49062
0.0045125;-228.212;324.786;-101.389;227.936;-34.2007;162.681;-128.244;-2.18467
0.004525;-227.128;325.498;-100.095;226.572;-35.7282;161.96;-125.779;-2.47654
0.0045375;-226.325;326.45;-98.7103;225.73;-37.5956;161.094;-123.352;-2.34351
0.00455;-225.706;327.051;-97.2522;224.617;-39.7309;160.117;-120.855;-1.79969
0.0045625;-225.212;327.482;-95.5002;224.095;-42.1061;159.065;-118.538;-1.01957
0.004575;-225.028;328.254;-93.4147;224.347;-44.6573;157.918;-116.165;0.262912
0.0045875;-225.261;327.983;-91.4876;223.805;-47.3764;156.791;-113.949;1.76996
0.0046;-226.286;327.963;-89.5773;224.734;-50.0635;155.644;-111.92;3.26997
0.0046125;-227.012;327.542;-86.4238;226.243;-52.7746;154.547;-110.066;5.09079
0.004625;-228.377;327.182;-83.824;227.665;-55.4537;153.52;-108.442;7.0681
0.0046375;-230.196;326.149;-80.8909;229.029;-57.9369;152.604;-107.088;9.01725
0.00465;-232.083;325.217;-78.1103;230.858;-60.3001;151.802;-106.106;10.939
0.0046625;-234.192;324.416;-75.2167;232.947;-62.4394;151.116;-105.28;12.9281
0.004675;-235.876;323.223;-72.3061;234.863;-64.4708;150.585;-104.807;14.8303
0.0046875;-238.411;322.602;-70.0907;237.785;-66.2542;150.115;-104.422;16.6534
0.0047;-240.937;321.229;-67.9996;239.932;-67.7817;149.794;-104.206;18.3115
0.0047125;-243.695;319.886;-66.4285;242.728;-69.0853;149.619;-104.174;19.5611
0.004725;-246.452;318.924;-64.3544;245.815;-70.0569;149.539;-104.151;20.5916
0.0047375;-248.717;318.082;-62.5968;248.33;-70.8367;149.564;-104.275;21.4085
0.00475;-251.494;317.46;-60.873;251.426;-71.3485;149.654;-104.449;22.0118
0.0047625;-254.184;316.589;-59.398;254.145;-71.5804;149.769;-104.674;22.4046
0.004775;-256.835;315.546;-57.9399;256.66;-71.5764;149.984;-104.954;22.4398
0.0047875;-259.303;314.775;-56.1427;259.05;-71.2845;150.255;-105.298;22.2724
0.0048;-261.17;313.792;-54.8315;261.497;-70.8647;150.59;-105.702;21.8968
0.0048125;-263.493;313.231;-53.6955;263.984;-70.2809;151.006;-106.009;21.3373
0.004825;-265.322;312.329;-53.2717;265.387;-69.5251;151.432;-106.257;20.4531
0.0048375;-266.764;312.189;-52.5652;267.544;-68.7694;151.833;-106.468;19.3577
0.00485;-268.147;312.229;-51.8531;269.179;-67.9216;152.193;-106.418;18.3397
0.0048625;-268.999;311.638;-51.8531;269.731;-67.1099;152.519;-106.266;17.0282
0.004875;-270.257;311.437;-51.4632;270.843;-66.2782;152.814;-105.908;15.6229
0.0048875;-270.576;310.686;-51.1071;270.94;-65.5504;153.145;-105.454;14.1159
0.0049;-271.012;310.666;-50.4233;271.859;-64.9546;153.44;-104.857;12.5705
0.0049125;-271.147;310.144;-49.7677;272.052;-64.4468;153.751;-104.068;11.1112
0.004925;-271.021;310.104;-49.1969;271.724;-64.1789;153.971;-103.288;9.64949
0.0049375;-270.886;310.415;-48.0609;271.714;-64.0109;154.146;-102.356;8.47578
0.00495;-270.412;310.485;-47.2697;270.979;-64.0749;154.237;-101.411;7.45934
0.0049625;-270.383;310.605;-46.275;270.979;-64.3108;154.197;-100.415;6.58688
0.004975;-269.966;310.656;-45.4047;270.824;-64.6907;154.162;-99.2771;5.9343
0.0049875;-269.937;310.766;-44.6304;270.272;-65.2545;153.991;-98.038;5.42177
0.005;-269.444;310.285;-43.664;269.198;-66.0223;153.826;-96.8219;4.97811
0.0050125;-268.912;310.565;-42.4546;269.285;-67.0139;153.586;-95.6149;4.74415
0.005025;-268.525;310.385;-40.8213;269.595;-68.1376;153.28;-94.3024;4.90378
0.0050375;-268.467;309.964;-39.8322;268.657;-69.4091;153.015;-93.045;5.10878
0.00505;-268.583;309.603;-38.2442;268.492;-70.7927;152.709;-91.8977;5.37639
0.0050625;-268.621;309.473;-36.43;268.986;-72.2482;152.388;-90.7229;5.95777
0.005075;-268.941;309.603;-34.7741;269.169;-73.7557;151.978;-89.6261;6.67374
0.0050875;-268.97;309.663;-32.8356;269.324;-75.3392;151.512;-88.6394;7.61818
0.0051;-269.531;309.693;-31.3436;269.324;-76.9267;150.971;-87.6573;8.78955
0.0051125;-269.995;308.952;-29.6764;269.547;-78.5022;150.4;-86.8496;9.95779
0.005125;-270.721;308.601;-28.1109;270.853;-80.0856;149.869;-86.0328;11.2082
0.0051375;-271.495;307.91;-26.3306;271.675;-81.6811;149.333;-85.2756;12.5024
0.00515;-272.192;307.409;-24.6917;272.468;-83.2526;148.797;-84.6515;13.8326
0.0051625;-273.431;306.797;-23.0753;273.446;-84.7001;148.311;-84.0457;15.1918
0.005175;-274.698;305.565;-21.4703;274.645;-86.0357;147.866;-83.6097;16.3717
0.0051875;-276.363;304.733;-19.8935;277.103;-87.2153;147.46;-83.1737;17.4273
0.0052;-277.824;303.721;-17.9607;278.912;-88.2469;147.139;-82.8296;18.4304
0.0052125;-279.469;302.839;-16.5987;280.353;-89.1267;146.874;-82.5542;19.2786
0.005225;-281.162;301.806;-15.0727;281.776;-89.8064;146.634;-82.3385;19.9398
0.0052375;-282.449;300.965;-13.5355;283.382;-90.3742;146.418;-82.2238;20.5204
0.00525;-283.949;300.012;-12.1339;285.026;-90.7861;146.268;-82.0356;21.0048
0.0052625;-285.313;298.489;-11.1675;286.1;-91.098;146.238;-81.9071;21.2184
0.005275;-286.852;297.076;-10.4441;287.522;-91.2939;146.288;-81.7327;21.1558
0.0052875;-288.023;295.463;-9.11598;288.722;-91.3779;146.463;-81.5675;20.8718
0.0053;-288.758;294.3;-7.81047;289.922;-91.4819;146.774;-81.4023;20.475
0.0053125;-289.552;293.127;-6.18281;290.512;-91.5339;147.164;-81.2463;20.0736
0.005325;-290.142;291.604;-4.96773;290.957;-91.6058;147.66;-81.2325;19.5118
0.0053375;-290.926;290.552;-3.61135;292.195;-91.6458;148.241;-81.1316;18.9445
0.00535;-291.913;289.019;-2.22672;292.911;-91.6418;148.917;-81.1178;18.288
0.0053625;-293.016;287.886;-1.62765;294.198;-91.5938;149.659;-81.0811;17.3178
0.005375;-294.08;287.535;-0.135638;295.804;-91.4059;150.345;-80.9985;16.3835
0.0053875;-294.758;287.595;1.0851;296.471;-91.202;150.946;-80.9526;15.5517
0.0054;-295.696;287.946;2.19281;297.178;-90.8741;151.377;-80.8149;14.7152
0.0054125;-296.287;288.307;3.49267;298.435;-90.5262;151.587;-80.7415;13.9891
0.005425;-296.8;289.019;4.59472;299.616;-90.1943;151.622;-80.5304;13.5775
0.0054375;-297.254;288.768;5.61766;298.706;-89.8064;151.592;-80.2963;13.1996
0.00545;-297.032;288.427;6.47104;297.99;-89.5985;151.447;-80.1357;12.7692
0.0054625;-296.867;288.137;8.06479;298.193;-89.4745;151.292;-79.9154;12.6558
0.005475;-296.306;287.074;8.99164;297.487;-89.5585;151.206;-79.6493;12.6127
0.0054875;-296.345;286.082;9.87894;297.661;-89.7824;151.131;-79.3923;12.4907
0.0055;-296.267;284.97;11.0149;296.994;-90.0623;151.176;-79.071;12.4828
0.0055125;-296.19;284.288;12.3374;297.081;-90.4862;151.151;-78.9334;12.4218
0.005525;-296.771;283.958;13.9085;298.687;-90.8181;151.136;-78.681;12.5501
0.0055375;-297.438;283.406;14.6206;299.151;-91.086;151.121;-78.144;12.7489
0.00555;-298.077;283.416;15.7848;299.954;-91.3259;150.776;-78.1119;12.6659
0.0055625;-298.174;283.567;17.0451;299.974;-91.5619;150.45;-77.7035;13.0071
0.005575;-298.183;283.116;18.0681;299.238;-91.8857;150.084;-77.2078;13.3968
0.0055875;-297.922;282.815;19.464;299.732;-92.3296;149.609;-76.9509;13.8068
0.0056;-298.251;281.793;20.2835;299.732;-92.8174;149.248;-76.391;14.4461
0.0056125;-298.657;280.199;20.8712;299.403;-93.3893;148.927;-76.0422;14.6925
0.005625;-298.948;279.368;22.1259;300.119;-93.9691;148.682;-75.5649;14.968
0.0056375;-299.306;278.466;23.584;300.583;-94.5569;148.462;-75.1198;15.3068
0.00565;-299.644;277.674;24.8386;300.97;-95.1647;148.256;-74.7251;15.6041
0.0056625;-300.293;276.892;26.195;301.454;-95.6725;148.051;-74.3029;15.9249
0.005675;-300.738;276.13;27.5683;301.792;-96.1963;147.841;-73.9954;16.2724
0.0056875;-301.086;275.589;29.0095;302.112;-96.6922;147.6;-73.6788;16.6816
0.0057;-301.425;275.088;30.5411;302.605;-97.16;147.31;-73.4723;17.18
0.0057125;-302.122;274.156;31.4001;303.292;-97.6039;147.044;-73.1878;17.6824
0.005725;-302.915;272.883;32.0896;304.318;-97.9677;146.809;-72.917;17.9132
0.0057375;-303.554;272.002;33.2143;305.672;-98.2716;146.603;-72.582;18.112
0.00575;-303.999;270.889;34.3446;305.885;-98.6035;146.468;-72.1736;18.2755
0.0057625;-304.512;269.737;35.3788;305.904;-98.8914;146.378;-71.8615;18.2833
0.005775;-305.054;268.694;36.4865;306.34;-99.1074;146.323;-71.5311;18.263
0.0057875;-305.576;267.542;37.5716;306.765;-99.3753;146.338;-71.2144;18.1808
0.0058;-306.147;266.429;38.4928;307.191;-99.5912;146.368;-70.9069;17.9836
0.0058125;-306.592;265.598;39.7136;307.907;-99.7791;146.413;-70.6178;17.7379
0.005825;-307.231;265.086;40.9456;308.981;-99.9031;146.438;-70.2691;17.5736
0.0058375;-307.899;264.124;41.7312;309;-99.9471;146.458;-69.9157;17.3162
0.00585;-308.286;263.413;42.9067;309.039;-99.9351;146.438;-69.6771;16.9461
0.0058625;-308.16;263.142;44.4722;309.745;-99.9671;146.338;-69.4017;16.806
0.005875;-308.015;262.561;45.5686;309.861;-100.091;146.253;-69.0942;16.8107
0.0058875;-308.024;261.769;46.2129;309.368;-100.251;146.128;-68.7363;16.7763
0.0059;-308.044;260.697;46.8571;308.632;-100.479;146.012;-68.3462;16.7019
0.0059125;-308.024;259.695;47.8405;308.807;-100.727;145.907;-68.025;16.5807
0.005925;-308.005;258.783;48.9369;309.774;-101.055;145.832;-67.5844;16.5321
0.0059375;-308.402;257.52;49.536;309.89;-101.371;145.847;-67.0475;16.3733
0.00595;-308.528;256.558;50.1407;309.958;-101.675;145.827;-66.5197;16.0674
0.0059625;-308.566;255.997;51.1806;309.697;-102.03;145.812;-65.891;15.9171
0.005975;-308.286;255.265;52.0566;308.961;-102.454;145.727;-65.3587;15.6949
0.0059875;-308.121;254.804;53.1812;309.929;-102.922;145.582;-64.7391;15.6065
0.006;-308.431;253.702;53.7068;309.494;-103.382;145.507;-63.9314;15.5971
0.0060125;-308.199;252.419;54.255;308.623;-103.958;145.421;-63.2293;15.2841
0.006025;-308.053;252.018;55.7188;309.232;-104.538;145.321;-62.4675;15.2152
0.0060375;-307.86;250.976;56.6117;308.661;-105.201;145.231;-61.6782;15.2207
0.00605;-308.015;249.954;57.499;308.797;-105.901;145.166;-60.8842;15.0861
0.0060625;-308.17;249.132;58.6294;309.184;-106.581;145.066;-60.0582;15.0368
0.006075;-308.15;248.29;59.7653;308.981;-107.309;144.976;-59.2597;15.0361
0.0060875;-308.257;247.498;60.9182;308.681;-108.016;144.906;-58.452;15.0329
0.0061;-308.373;246.446;61.9525;308.942;-108.752;144.79;-57.6902;14.9977
0.0061125;-308.75;245.384;62.868;309.406;-109.456;144.71;-56.8687;14.9828
0.006125;-308.915;244.071;63.7892;309.561;-110.172;144.68;-56.061;14.8248
0.0061375;-308.944;243.239;64.9478;310.064;-110.903;144.65;-55.2258;14.6988
0.00615;-308.924;242.227;66.1855;309.474;-111.651;144.645;-54.3722;14.6644
0.0061625;-308.924;241.114;67.2763;308.884;-112.411;144.65;-53.638;14.5376
0.006175;-309.002;240.112;68.4631;309.329;-113.199;144.68;-52.8808;14.4758
0.0061875;-309.292;238.99;69.6895;309.697;-113.95;144.735;-52.096;14.4367
0.0062;-309.457;237.978;70.7407;309.677;-114.678;144.795;-51.3663;14.3193
0.0062125;-309.766;237.066;72.0914;310.268;-115.414;144.855;-50.7055;14.2207
0.006225;-310.008;236.224;73.3799;310.8;-116.062;144.88;-50.0217;14.1745
0.0062375;-310.269;235.242;74.4707;310.703;-116.702;144.946;-49.3012;14.126
0.00625;-310.531;234.139;75.5162;310.19;-117.309;145.006;-48.6863;14.0071
0.0062625;-310.366;233.047;76.7313;310.287;-117.957;145.041;-48.1907;13.8999
0.006275;-310.434;232.305;78.0255;311.09;-118.617;145.091;-47.5895;13.9249
0.0062875;-310.598;231.153;78.7094;311.167;-119.245;145.176;-46.9103;13.8631
0.0063;-311.189;229.94;79.2011;311.022;-119.837;145.276;-46.1898;13.6268
0.0063125;-311.295;229.078;80.3427;310.945;-120.38;145.311;-45.5427;13.3428
0.006325;-311.276;228.477;81.8629;311.651;-120.928;145.331;-44.8865;13.1918
0.0063375;-311.527;227.755;83.1402;311.777;-121.46;145.306;-44.1981;13.0986
0.00635;-311.508;226.934;84.3948;311.641;-121.976;145.251;-43.6382;13.0306
0.0063625;-311.808;226.122;85.6721;311.487;-122.464;145.176;-43.0508;13.0916
0.006375;-311.663;225.049;86.7572;311.351;-122.995;145.061;-42.5735;13.0478
0.0063875;-311.827;224.258;88.0797;312.125;-123.495;144.991;-42.0182;13.1362
0.0064;-312.176;222.935;88.8426;311.516;-123.935;144.926;-41.4308;13.1628
0.0064125;-312.176;221.862;89.8034;311.98;-124.399;144.84;-40.9719;12.9867
0.006425;-312.272;221.532;91.5045;312.725;-124.843;144.735;-40.3753;13.1174
0.0064375;-312.108;220.73;92.4483;311.835;-125.307;144.555;-39.82;13.2544
0.00645;-312.321;219.988;93.6069;311.874;-125.783;144.335;-39.3795;13.3655
0.0064625;-312.505;219.147;94.6581;312.164;-126.182;144.069;-38.9022;13.576
0.006475;-312.737;218.044;95.5002;312.522;-126.586;143.804;-38.3286;13.6878
0.0064875;-313.192;216.771;96.3931;312.502;-126.986;143.573;-37.7503;13.6878
0.0065;-313.192;215.549;97.3652;312.599;-127.334;143.358;-37.1996;13.6299
0.0065125;-313.346;214.416;98.5803;312.899;-127.67;143.188;-36.626;13.6112
0.006525;-313.298;213.194;99.4619;312.802;-128.066;143.037;-36.0569;13.4875
0.0065375;-313.182;212.622;100.835;312.899;-128.458;142.837;-35.4741;13.4805
0.00655;-313.124;211.801;101.903;312.367;-128.846;142.627;-34.9051;13.6041
0.0065625;-313.327;210.618;102.531;312.241;-129.253;142.416;-34.3131;13.5634
0.006575;-313.608;209.435;103.475;312.647;-129.613;142.201;-33.6798;13.4711
0.0065875;-313.685;208.313;104.3;312.976;-129.977;142.011;-32.9914;13.3631
0.0066;-314.092;207.211;105.317;313.305;-130.325;141.81;-32.2801;13.1534
0.0066125;-314.333;205.878;106.447;313.654;-130.625;141.67;-31.6468;12.8702
0.006625;-314.759;205.246;107.832;314.621;-130.809;141.495;-31.0043;12.6151
0.0066375;-315.166;204.986;109.527;315.211;-130.949;141.194;-30.3985;12.522
0.00665;-315.553;204.515;110.776;314.824;-131.025;140.808;-29.8662;12.4946
0.0066625;-316.027;204.154;112.144;314.611;-130.977;140.283;-29.4348;12.4453
0.006675;-316.327;203.593;113.647;315.898;-130.881;139.707;-29.0264;12.5673
0.0066875;-316.859;202.621;114.631;317.011;-130.737;139.111;-28.5307;12.7004
0.0067;-317.072;200.987;115.445;316.14;-130.605;138.585;-28.0351;12.6331
0.0067125;-316.573;199.428;116.392;314.922;-130.512;138.128;-27.5735;12.5051
0.006725;-315.641;197.9;117.846;313.808;-130.601;137.719;-27.1495;12.528
0.0067375;-314.808;196.001;118.929;312.908;-130.873;137.504;-26.7388;12.5394
0.00675;-314.562;194.425;119.698;312.996;-131.196;137.382;-26.2353;12.4612
0.0067625;-314.464;193.007;120.791;312.83;-131.578;137.294;-25.7881;12.4034
0.006775;-314.376;192.465;122.064;313.329;-131.965;137.18;-25.3442;12.3751
0.0067875;-315.072;191.826;123.528;314.248;-132.253;136.986;-24.8639;12.4576
0.0068;-315.828;190.858;124.383;314.707;-132.432;136.758;-24.5094;12.3751
0.0068125;-316.593;190.919;126.007;316.409;-132.445;136.362;-24.1318;12.3673
0.006825;-317.113;190.718;127.471;316.819;-132.338;135.844;-23.7177;12.5749
0.0068375;-317.133;189.915;128.259;315.783;-132.262;135.283;-23.3136;12.6513
0.00685;-317.299;189.002;129.485;315.186;-132.135;134.63;-22.9956;12.7831
0.0068625;-317.093;187.797;130.274;315.049;-132.024;133.972;-22.6279;12.9528
0.006875;-317.339;186.275;131.176;315.714;-131.99;133.441;-22.1575;12.9901
0.0068875;-317.574;184.717;131.803;315.617;-131.884;132.981;-21.6905;12.8276
0.0069;-317.662;183.823;133;316.203;-131.769;132.463;-21.187;12.6574
0.0069125;-317.986;183.464;134.559;316.946;-131.599;131.885;-20.7365;12.6321
0.006925;-318.114;183.391;135.879;317.181;-131.383;131.169;-20.3389;12.6772
0.0069375;-318.653;183.464;137.466;318.139;-131.115;130.245;-19.9414;12.9263
0.00695;-319.163;183.031;138.521;318.335;-130.703;129.213;-19.5738;13.2417
0.0069625;-319.84;182.471;139.556;318.423;-130.202;128.07;-19.2226;13.4986
0.006975;-320.125;181.711;140.668;318.364;-129.629;126.89;-18.8317;13.7574
0.0069875;-320.027;180.566;141.694;318.491;-129.072;125.684;-18.4144;14.0209
0.007;-319.928;179.319;142.834;318.169;-128.546;124.521;-17.997;14.2887
0.0070125;-319.369;177.949;144.079;317.406;-128.083;123.425;-17.6028;14.5366
0.007025;-318.967;177.006;145.761;317.543;-127.735;122.295;-17.2914;14.9458
0.0070375;-318.575;175.965;147.262;317.445;-127.463;121.17;-17.0463;15.5097
0.00705;-318.889;175.162;148.279;317.582;-127.153;120.01;-16.7515;16.0651
0.0070625;-319.654;174.432;149.115;317.455;-126.694;118.754;-16.4732;16.5417
0.007075;-320.085;173.896;150.226;318.394;-126.176;117.414;-16.2314;16.9665
0.0070875;-320.772;173.75;151.49;320.007;-125.522;115.968;-15.8538;17.5123
0.0071;-321.204;172.557;152.317;319.938;-124.766;114.496;-15.4364;17.9462
0.0071125;-321.449;171.699;153.2;319.655;-123.989;112.983;-15.0356;18.3066
0.007125;-321.263;170.542;154.635;319.078;-123.224;111.432;-14.6911;18.7724
0.0071375;-321.008;169.063;155.718;319.088;-122.558;109.952;-14.3863;19.181
0.00715;-321.086;167.432;156.611;319.538;-121.874;108.54;-13.9623;19.5108
0.0071625;-320.968;165.308;157.409;319.909;-121.228;107.271;-13.5151;19.6907
0.007175;-320.89;163.142;158.018;320.398;-120.625;106.205;-12.9222;19.7178
0.0071875;-320.242;159.861;159.044;319.469;-120.141;105.454;-12.3326;19.4747
0.0072;-319.232;157.609;160.051;318.765;-119.874;104.856;-11.786;19.1395
0.0072125;-318.378;155.698;161.657;318.139;-119.78;104.4;-11.2162;18.9878
0.007225;-317.868;153.531;162.635;316.8;-119.806;104.164;-10.7028;18.7586
0.0072375;-317.741;151.286;163.12;315.773;-119.844;104.042;-10.0933;18.3187
0.00725;-317.466;148.559;163.908;315.529;-119.988;104.135;-9.45065;17.6892
0.0072625;-317.142;145.808;164.707;315.714;-120.201;104.485;-8.74508;16.869
0.007275;-316.367;142.473;165.647;314.785;-120.557;105.21;-7.94345;15.8166
0.0072875;-315.455;139.551;166.607;313.417;-121.118;106.184;-7.18819;14.5974
0.0073;-314.14;137.159;168.232;312.253;-121.887;107.317;-6.55881;13.4463
0.0073125;-312.953;135.437;169.733;311.402;-122.893;108.645;-5.93937;12.4329
0.007325;-312.728;133.964;170.892;311.334;-123.921;110.015;-5.30668;11.4141
0.0073375;-312.767;132.589;171.852;311.784;-124.983;111.406;-4.64417;10.3881
0.00735;-313.14;131.7;172.925;311.999;-125.972;112.755;-4.00154;9.37718
0.0073625;-313.228;131.049;174.483;311.735;-126.86;113.995;-3.39866;8.39571
0.007375;-313.228;130.69;175.918;311.51;-127.777;115.125;-2.81234;7.54302
0.0073875;-312.944;130.349;177.381;311.265;-128.669;116.119;-2.27902;6.87447
0.0074;-312.738;129.953;178.617;310.943;-129.599;116.984;-1.73245;6.4057
0.0074125;-312.532;129.43;179.51;310.317;-130.533;117.704;-1.1892;5.98748
